checkpoint_path,status,updated_at,checkpoint_type,branch,ssl_objective,segment_ssl_method,base_seed,effective_seed,fold_index,test_subject_id,excluded_subject_id,ssl_data_scope,historical_unlabeled_pretraining,segment_feature_kind,supervised_feature_kind,encoder_kind,embedding_dim,dropout,projection_dim,pretrain_epochs,pretrain_lr,batch_size,feature_mask_prob,noise_std,lambda_latent,lambda_local,n_ssl_segments,source_feature_manifest_hash,graph_smoothness_weight,qeeg_auxiliary_enabled,lambda_qeeg,qeeg_feature_name,qeeg_scaler_hash,qeeg_fit_subject_ids,data_scope,seed
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold11_test_sub17_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:12:15.993757+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,15,11,sub17,sub17,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,94b66329b90e030d,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold12_test_sub18_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:12:28.215512+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,16,12,sub18,sub18,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7fb6b279ed523f64,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold13_test_sub20_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:12:40.528418+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,17,13,sub20,sub20,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,599fa0f9538c0a80,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold14_test_sub22_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:12:53.101410+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,18,14,sub22,sub22,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8ebde3765056ba9,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold15_test_sub24_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:13:05.400353+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,19,15,sub24,sub24,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6f6204413e2a3f68,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold16_test_sub27_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:13:17.740218+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,20,16,sub27,sub27,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,833f989a03e52c33,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold17_test_sub28_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:13:30.047686+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,21,17,sub28,sub28,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,37702b15b1f8c13c,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold18_test_sub29_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:13:42.389039+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,22,18,sub29,sub29,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,3849cbe3d348eac8,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold02_test_sub07_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:10:24.812785+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,6,2,sub07,sub07,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,d4ede5505d6b658c,sub01;sub05;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold03_test_sub08_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:10:37.135741+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,7,3,sub08,sub08,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,32ccd4f91fb7d394,sub01;sub05;sub07;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold04_test_sub09_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:10:49.436680+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,8,4,sub09,sub09,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,835e31110fd4e0c1,sub01;sub05;sub07;sub08;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold05_test_sub10_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:11:01.756083+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,9,5,sub10,sub10,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8b8b9457a7cfc21,sub01;sub05;sub07;sub08;sub09;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold06_test_sub11_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:11:14.101274+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,10,6,sub11,sub11,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6436ec5e2b8a57ec,sub01;sub05;sub07;sub08;sub09;sub10;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold07_test_sub13_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:11:26.588630+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,11,7,sub13,sub13,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0420cf771127c0a4,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold08_test_sub14_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:11:38.966290+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,12,8,sub14,sub14,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0634f8693ab973fe,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed4_fold09_test_sub15_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:11:51.404912+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,4,13,9,sub15,sub15,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a07ddbbcf72affd6,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,4
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold00_test_sub01_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:43:55.373508+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,42,0,sub01,sub01,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,1ad881efa36a93d3,sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold01_test_sub05_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:44:05.655868+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,43,1,sub05,sub05,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,c54ddcd2b2974172,sub01;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold10_test_sub16_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:45:43.632716+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,52,10,sub16,sub16,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7e44403ee0ee689f,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold11_test_sub17_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:45:54.666038+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,53,11,sub17,sub17,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,94b66329b90e030d,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold12_test_sub18_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:46:05.778229+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,54,12,sub18,sub18,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7fb6b279ed523f64,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold13_test_sub20_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:46:16.881451+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,55,13,sub20,sub20,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,599fa0f9538c0a80,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold14_test_sub22_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:46:27.975804+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,56,14,sub22,sub22,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8ebde3765056ba9,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold15_test_sub24_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:46:39.100412+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,57,15,sub24,sub24,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6f6204413e2a3f68,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold16_test_sub27_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:46:50.162600+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,58,16,sub27,sub27,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,833f989a03e52c33,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold17_test_sub28_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:47:01.574756+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,59,17,sub28,sub28,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,37702b15b1f8c13c,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold18_test_sub29_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:47:12.796642+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,60,18,sub29,sub29,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,3849cbe3d348eac8,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold02_test_sub07_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:44:16.178020+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,44,2,sub07,sub07,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,d4ede5505d6b658c,sub01;sub05;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold03_test_sub08_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:44:26.630583+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,45,3,sub08,sub08,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,32ccd4f91fb7d394,sub01;sub05;sub07;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold04_test_sub09_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:44:37.459562+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,46,4,sub09,sub09,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,835e31110fd4e0c1,sub01;sub05;sub07;sub08;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold05_test_sub10_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:44:48.392534+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,47,5,sub10,sub10,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8b8b9457a7cfc21,sub01;sub05;sub07;sub08;sub09;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold06_test_sub11_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:44:59.417283+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,48,6,sub11,sub11,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6436ec5e2b8a57ec,sub01;sub05;sub07;sub08;sub09;sub10;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold07_test_sub13_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:45:10.558892+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,49,7,sub13,sub13,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0420cf771127c0a4,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold08_test_sub14_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:45:21.655816+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,50,8,sub14,sub14,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0634f8693ab973fe,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed42_fold09_test_sub15_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:45:32.476861+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,42,51,9,sub15,sub15,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a07ddbbcf72affd6,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,42
