state,channel,channel_index,band,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution
EO,C6,30,Beta Medium,-8.0729180631459e-06,0.00032422983339684957,0.00043712034996008775,1140,0.00029017229798627004,0.0003620715394086046,0.00030673533799778377
EO,C6,30,Delta,2.319211205393432e-05,0.0002626148617436003,0.0003048152677403976,1330,0.0002980626946754286,0.00022322838070823562,0.00027429100493848475
EO,C6,30,Gamma,1.4133390852514276e-05,0.0003600034418654783,0.0005996711501557083,5890,0.00030540710159366696,0.00042066604216749095,0.000269697469639323
EO,C6,30,Theta,-2.9307620237521288e-05,0.0003600286866218112,0.00046281717811798875,1520,0.00031657119250492924,0.0004083147911961244,0.00038316890798105815
EO,CB1,57,Alpha,-2.2803594126502087e-05,0.000374607149364333,0.0005262443536808572,1900,0.00039353067629118214,0.00035358100833450073,0.00039896953965437034
EO,CB1,57,Beta High,-0.00018746933522004045,0.0005642675345838349,0.0010259507324395256,3420,0.0003948697722335649,0.0007524872705285793,0.000635253689982601
EO,CB1,57,Beta Low,-0.00027746010452583085,0.00047574203801498295,0.0006576352882984169,1900,0.00046060899344555183,0.0004925565319810175,0.0005029023532398689
EO,CB1,57,Beta Medium,-0.00011035383310880069,0.00047325180142035646,0.0006516169398368434,1140,0.0004811979593112048,0.00046442273709719175,0.0005039734679184661
EO,CB1,57,Delta,-0.00015235075466359365,0.0004484770015623993,0.0007559997216076678,1330,0.0004080813288248547,0.0004933610823818935,0.00037169654086985403
EO,CB1,57,Gamma,-0.0002225746721183096,0.0006392535564937706,0.001696270386313621,5890,0.00029140508932613395,0.0010257518533467,0.0007412189285144411
EO,CB1,57,Theta,-0.0001164645556741918,0.0005025873742608294,0.0006970886767162464,1520,0.0005791037359949365,0.00041756919455626613,0.0005273562099775455
EO,CB2,61,Alpha,0.00036389173763711136,0.00045256281486892906,0.000597340867132652,1900,0.0004558176799271418,0.00044894629813758155,0.0004887759501398704
EO,CB2,61,Beta High,0.0001087982045646715,0.00036172816022286895,0.0006129361007070655,3420,0.0003317281068888278,0.00039506155281624796,0.00040350348398077434
EO,CB2,61,Beta Low,0.00013927411240434242,0.0002745587586606264,0.0003591814032770523,1900,0.00024145615669334387,0.00031133942751316245,0.00030260831674576135
EO,CB2,61,Beta Medium,0.00016884424770928003,0.0002976686824267054,0.0003922978477200766,1140,0.0002985438702970678,0.0002966962514596361,0.00033088341858605316
EO,CB2,61,Delta,0.00018958175694692859,0.00025963924298951315,0.0003544459761622803,1330,0.00023151605644704286,0.0002908872280367024,0.0002758423380161207
EO,CB2,61,Gamma,0.00010807264065806962,0.0003935268318801869,0.0006333812856297562,5890,0.0003440593714368873,0.00044849067681718645,0.00043536106407691456
EO,CB2,61,Theta,0.00028754684236232314,0.00043159499321908693,0.0006246141367219184,1520,0.00042101625210969084,0.0004433491500073048,0.0004756577185646232
EO,CP1,35,Alpha,-5.767279973671497e-06,0.0003263305322210726,0.0004163571589073806,1900,0.00033967992991735727,0.0003114978681140896,0.0003320423168622329
EO,CP1,35,Beta High,-5.1022942385712e-05,0.00041605007948269257,0.0005023523155840129,3420,0.0004529631863082934,0.0003750355163431362,0.0004399077308529443
EO,CP1,35,Beta Low,-0.0001651387156162178,0.00039554641858547475,0.0005208299661111312,1900,0.00038133759174560915,0.00041133400396310324,0.0004318957844505393
EO,CP1,35,Beta Medium,-6.456210494940165e-05,0.0003742263681865509,0.0005939992262156379,1140,0.00039099500118966435,0.00035559455373864693,0.00041701643448381517
EO,CP1,35,Delta,-0.00023503119497318885,0.0005297074738302853,0.001299839990624204,1330,0.0002940358799257852,0.0007915648003908409,0.0005860310123371831
EO,CP1,35,Gamma,3.51802945415322e-05,0.0003329859377719951,0.0005058036626971207,5890,0.00034004833234819223,0.0003251388326873316,0.0003223600921551032
EO,CP1,35,Theta,-0.0003067411808196014,0.0006967574901735835,0.0019153732984135015,1520,0.0003313092155144283,0.0011028111286837557,0.0007972945604985338
EO,CP2,37,Alpha,-8.977506512804826e-05,0.00042665201293782076,0.0011043041561198575,1900,0.00034216794814206605,0.0005205231960442149,0.00031199233861272643
EO,CP2,37,Beta High,2.8927817770022993e-05,0.00028854549536501173,0.00037042049323824955,3420,0.0003100167233619919,0.00026468857536836706,0.0002994761738697233
EO,CP2,37,Beta Low,-0.00016508644679328238,0.00044329326893588375,0.0007235204888773539,1900,0.0003802105563044527,0.000513385171859696,0.0004539940798396019
EO,CP2,37,Beta Medium,-1.5867863805629902e-05,0.0003089481950321944,0.0005582673568028076,1140,0.00027276344846689294,0.0003491534689936405,0.00033043941600107855
EO,CP2,37,Delta,-7.330082815408731e-06,0.0002597987543062787,0.00034176227061486224,1330,0.0002587367059813968,0.00026097880800059187,0.00026255742448842516
EO,CP2,37,Gamma,0.0001519401952891843,0.0002895442595894449,0.0003541330933449853,5890,0.0003312765318494317,0.00024317506818945966,0.0002954723066045152
EO,CP2,37,Theta,3.579529282710729e-05,0.000313238490507855,0.00034049027958026073,1520,0.00033649510155566044,0.000287397811565849,0.0003240735829004265
EO,CP3,34,Alpha,-2.8787046038123757e-05,0.0003309949487385618,0.0006447734915899676,1900,0.00036787517943010856,0.00029001691463684313,0.00034310680913730466
EO,CP3,34,Beta High,-2.8372847882325008e-05,0.00038720579479941666,0.00043218732921293236,3420,0.00044055595567080055,0.00032792783827565694,0.00039979508183548803
EO,CP3,34,Beta Low,-0.00012491354482814954,0.00036262248616338646,0.00048826299625068725,1900,0.00036151036591998865,0.0003638581753227174,0.0003900079519999922
EO,CP3,34,Beta Medium,-3.8612806063993394e-05,0.00035528237880124645,0.000568514878326981,1140,0.0003478679689665507,0.00036352061195090834,0.00038909017519675655
EO,CP3,34,Delta,-0.0003155331071204933,0.000644055584462803,0.001622504863752508,1330,0.0003620617975961924,0.0009573820143145923,0.0006942674565622443
EO,CP3,34,Gamma,-4.0554561037696706e-05,0.0004158412412155931,0.0005311590110665649,5890,0.00045514517080883697,0.00037217020833421106,0.00039186802712645546
EO,CP3,34,Theta,-0.0005021617498445014,0.0008805403327965574,0.002175986276916627,1520,0.0005068054205627987,0.0012958013463896226,0.00098975488572988
EO,CP4,38,Alpha,-5.408246543856144e-05,0.00044158131798190976,0.0007957286225931153,1900,0.0003671026176336517,0.0005243354294799743,0.00040895594225675446
EO,CP4,38,Beta High,-0.00012555816170177166,0.0004797088480790145,0.0005680705929124036,3420,0.00048807497460593487,0.0004704131519379918,0.00048428460919960436
EO,CP4,38,Beta Low,-0.0003453119712052115,0.0007380392679354822,0.0011990616866346937,1900,0.0007004512485279556,0.000779803733943845,0.0008157055192411029
EO,CP4,38,Beta Medium,-0.00014844054233940357,0.0005067829507153553,0.0008673126078818308,1140,0.0004380848116276172,0.0005831142163683976,0.0005605095203459093
EO,CP4,38,Delta,-0.00019658711819577459,0.0005484879466722503,0.001243613739376811,1330,0.00042251448765817147,0.0006884584566878935,0.0005128509255484878
EO,CP4,38,Gamma,-1.0612553692014988e-05,0.0003580569011225819,0.0005459802509145117,5890,0.0003436296413295445,0.00037408718978151233,0.00029908395118804576
EO,CP4,38,Theta,-5.3732303271886655e-05,0.0004225422137724275,0.0006086989748082604,1520,0.0003727728025638612,0.0004778415595597233,0.00042741759933758914
EO,CP5,33,Alpha,-0.00014218699177158438,0.0004929873558519673,0.001008975895718112,1900,0.0005648463475622134,0.00041314403172947154,0.0005132595031685138
EO,CP5,33,Beta High,-0.00028135839964151026,0.0005829204059274411,0.0007059950146016835,3420,0.0005207055261650753,0.0006520480501078475,0.0005612261125851796
EO,CP5,33,Beta Low,-0.0003311414502862589,0.000661317201992026,0.0010206849216717574,1900,0.0006599364344380568,0.0006628513881631029,0.0007210721909907858
EO,CP5,33,Beta Medium,-0.00023556069610350793,0.0005793774883339239,0.0007446385077114307,1140,0.0005867040771044721,0.0005712368341444259,0.0006076418924524742
EO,CP5,33,Delta,-0.0002219832454377729,0.0005783795471481182,0.0011502762034436582,1330,0.00039566891931449617,0.0007813913558521427,0.000568985293134067
EO,CP5,33,Gamma,-0.000364956420604236,0.0006686201021824545,0.0010459969168842064,5890,0.0003824215747766717,0.0009866184659666577,0.0006318877464044099
EO,CP5,33,Theta,-0.00028584556019961967,0.0007431177802852789,0.0015462932503153952,1520,0.0004101028697514737,0.0011131343475450624,0.0008035236060810989
EO,CP6,39,Alpha,-6.462581685314506e-05,0.00044439755985208117,0.0007177110369642879,1900,0.0003918995415404728,0.0005027286913094238,0.0003936348297694625
EO,CP6,39,Beta High,-7.277639304378356e-05,0.0003686981029704188,0.00038400832304053895,3420,0.00036057626586296623,0.0003777223664231438,0.0003692442417908761
EO,CP6,39,Beta Low,-0.0001771365900007155,0.00046629124067237897,0.0009105895809664365,1900,0.0003777899240822844,0.0005646260368835951,0.0004905576937861993
EO,CP6,39,Beta Medium,-6.136388222725611e-05,0.00036731770255505366,0.0005282029313536873,1140,0.0003385227433393918,0.0003993121016835668,0.0003876968396461218
EO,CP6,39,Delta,-2.2515524774192502e-05,0.00033913778167043534,0.0004081925304041329,1330,0.00038899752756667657,0.00028373806400794506,0.00035424780528559523
EO,CP6,39,Gamma,-3.801214712442816e-05,0.0004015757106422319,0.00046651246968662866,5890,0.00039780248799307563,0.00040576818025240543,0.00038223915921641895
EO,CP6,39,Theta,-4.5150131806525926e-05,0.0004255837284731837,0.0005644043515192608,1520,0.000427639349260533,0.00042329970537612885,0.00045616057517102436
EO,CPZ,36,Alpha,1.196579562413252e-05,0.00031930484103658523,0.0004238043272640573,1900,0.00033055565486844,0.00030680393677896893,0.0003024141444095489
EO,CPZ,36,Beta High,-4.325871463943294e-05,0.00030653280998003865,0.0004242467381369791,3420,0.0002916819195939908,0.0003230337992978695,0.0003275706980394774
EO,CPZ,36,Beta Low,-0.00015031950349768847,0.0004114951183685415,0.0008536157820598425,1900,0.00031222407195453705,0.0005217962810507686,0.0004417571626453003
EO,CPZ,36,Beta Medium,-2.1172645340621368e-05,0.0003653232732556174,0.0007794012699394934,1140,0.00028808293724084147,0.00045114586882759073,0.00040299161646113014
EO,CPZ,36,Delta,-5.318186334636597e-05,0.0002610511896263763,0.0003932940547240885,1330,0.0003149844657608686,0.00020112532725471809,0.00027817132357264217
EO,CPZ,36,Gamma,4.7760475513372164e-05,0.00028070907115028713,0.00039281582199609855,5890,0.000306376604553384,0.00025218958959129066,0.00029049260276338423
EO,CPZ,36,Theta,4.002814794044336e-06,0.00034973116967880404,0.0003907775651198961,1520,0.0003814026240817696,0.0003145406647866201,0.0003843475829975311
EO,CZ,27,Alpha,-8.875073933370655e-06,0.00032513987402679913,0.0004256147081366222,1900,0.00035142304043207225,0.00029593635579871797,0.000319760190858786
EO,CZ,27,Beta High,-3.1029201537690695e-05,0.0003254383348542871,0.0003780593529554794,3420,0.0003356793285292706,0.0003140594529931943,0.00034870965286851635
EO,CZ,27,Beta Low,-0.00020877105601716214,0.00046132851094673994,0.0008419057230394605,1900,0.0005028653077872203,0.00041517651445731725,0.0005041501789528573
EO,CZ,27,Beta Medium,-7.078956019396465e-05,0.0003797660989813452,0.00055225186960644,1140,0.0004444220584379429,0.00030792614402957004,0.0004150865090436198
EO,CZ,27,Delta,-2.064045666652323e-05,0.00024958324650933096,0.0002949251133524333,1330,0.0002935073974604881,0.00020077863434137859,0.00026563223143417366
EO,CZ,27,Gamma,8.153724792680622e-05,0.0002880441768677791,0.00041786546230690506,5890,0.000301421420623676,0.0002731805726945603,0.0002933183948313809
EO,CZ,27,Theta,-1.5966903073479847e-05,0.0003706892773689592,0.0004833714606370997,1520,0.00041267056693723595,0.00032404340007087377,0.0004063718539988051
EO,F1,8,Alpha,-9.86189881739856e-05,0.00035209064806131023,0.00043356513775257726,1900,0.00038876530358841635,0.00031134103080897004,0.00037088919125902625
EO,F1,8,Beta High,-0.00021188280370527726,0.00050787497011278,0.0008470808032813339,3420,0.0004376058300788198,0.0005859517923727358,0.0005505064238974925
EO,F1,8,Beta Low,-0.00024258326027493368,0.00043800798949426313,0.000513896165654369,1900,0.0004832844586155287,0.00038770080158174596,0.00047203524596745527
EO,F1,8,Beta Medium,-0.00024182030090298733,0.00044386153741133395,0.0006270061300050658,1140,0.0004647377144400475,0.0004206657851572079,0.0004896927552109361
EO,F1,8,Delta,-0.00017935095413743328,0.0004959985536044115,0.0007587249889228206,1330,0.0003783366901880359,0.0006267339574003844,0.00045685895468833884
EO,F1,8,Gamma,-0.00013163353755019726,0.0005188480719209963,0.0010675616818851057,5890,0.000516796283096548,0.0005211278372814946,0.0005590011229719968
EO,F1,8,Theta,-0.00017664428909748144,0.00044555051909415065,0.0007111577568883502,1520,0.00031141365851890897,0.0005945914752888638,0.000480406978684237
EO,F2,10,Alpha,-3.4812121198900543e-05,0.00038598414555434567,0.0005203082503896344,1900,0.0004233716295193131,0.0003444424967043818,0.00040898471849227987
EO,F2,10,Beta High,-0.00020372794143358946,0.000854867257839504,0.0014765473921122879,3420,0.0005542531622590352,0.0011888829195955803,0.0009330182449137162
EO,F2,10,Beta Low,-0.00026171343506720704,0.0004902332491864856,0.0006615055336173334,1900,0.0005346597193648546,0.00044087050454385353,0.0005266039704360186
EO,F2,10,Beta Medium,-0.0002853332568816409,0.0006733232975557062,0.0012768601448205723,1140,0.000525250445250507,0.0008378486890059273,0.0007496979935988914
EO,F2,10,Delta,-0.00032822835504569186,0.0006495514845655994,0.0015117845301074546,1330,0.00037869000303215905,0.0009505086862694219,0.0005758321362967319
EO,F2,10,Gamma,-6.193022148834226e-05,0.0006223788790858043,0.0008642873996950436,5890,0.0005236748079430877,0.0007320500692443785,0.0006252758166324053
EO,F2,10,Theta,-0.0001736653008697228,0.0004904637982228726,0.0007210633746455317,1520,0.0003446032433230781,0.0006525310814448664,0.0005005228557462355
EO,F3,7,Alpha,-0.00010019221868067543,0.0003834605034232393,0.0004928251728046094,1900,0.00043657315847726326,0.0003244464422521017,0.0004131850015086717
EO,F3,7,Beta High,-0.00046743544318095877,0.0007740666634516993,0.00197990851336919,3420,0.000374000186516369,0.0012185849711576215,0.0008696666232013509
EO,F3,7,Beta Low,-0.0003177842888222162,0.0005535534012338471,0.0007241168974807849,1900,0.0006954045689510185,0.00039594099265921194,0.0006055120211730231
EO,F3,7,Beta Medium,-0.0003030789965638336,0.0005807662905340401,0.0007436323345187602,1140,0.0006523345575347151,0.0005012459938666234,0.0006224870393232847
EO,F3,7,Delta,-0.000258991073093413,0.0007214301553150453,0.001815972401518974,1330,0.000490161184161765,0.0009783956788186902,0.0006663261689363701
EO,F3,7,Gamma,-0.0003114517277252297,0.0007447615021301729,0.0015927296951480246,5890,0.00031391037566258435,0.001223484975983049,0.0008456013225889101
EO,F3,7,Theta,-0.0001854854157487699,0.0005442603086845401,0.0006904497754787265,1520,0.00042620016690722627,0.0006754382439926667,0.0005825915176750483
EO,F4,11,Alpha,-2.2591537228295193e-05,0.00039141778906908104,0.0005467016765613864,1900,0.00037642338852477553,0.00040807823411830935,0.00041604722802209584
EO,F4,11,Beta High,-0.0003452229578887901,0.0007080724412496688,0.0012599109327381384,3420,0.0003765090351778485,0.0010764762257739135,0.0007826290447435516
EO,F4,11,Beta Low,-0.00022069147150673577,0.000543030573520872,0.0006666426139075932,1900,0.0005196889913272178,0.0005689656648471544,0.0005944704872654229
EO,F4,11,Beta Medium,-0.0004206584851970432,0.0008453232387699559,0.001654842297094154,1140,0.0005374932580366027,0.0011873565506959041,0.0009560455200924904
EO,F4,11,Delta,-0.00019406850213781046,0.0005518950127544372,0.0010824003438996905,1330,0.0004885679833652024,0.0006222583787424761,0.0004823560491612899
EO,F4,11,Gamma,-0.00031666886435980176,0.0006782878159769017,0.0013195689570332301,5890,0.0003190705720996894,0.001077418086951582,0.0007213752805506389
EO,F4,11,Theta,-0.0001323671653670536,0.000463832790121863,0.0007218351167822382,1520,0.00035497512245253617,0.0005847857541988929,0.0004831427229723611
EO,F5,6,Alpha,-6.23580022648952e-05,0.0004051777631186856,0.0005329874741890307,1900,0.0004094721622605765,0.0004004062085165845,0.0004112036710408233
EO,F5,6,Beta High,-0.0008719693903922225,0.0011137448874113632,0.002021979369057808,3420,0.0004650238222083273,0.001834546070970292,0.0011142357616408577
EO,F5,6,Beta Low,-0.00041240397405512306,0.0006215363806127696,0.0010768371327769825,1900,0.0007623856839457099,0.0004650371546872804,0.000695337239097609
EO,F5,6,Beta Medium,-0.0006103418821112234,0.0008218529306069101,0.0014350675174372091,1140,0.0006168937275310384,0.0010495853784689899,0.000884789880954358
EO,F5,6,Delta,-0.0008167974758291946,0.0011373786258085552,0.004326512502554941,1330,0.0003738089071011317,0.001985789424372359,0.0009687849575067767
EO,F5,6,Gamma,-0.0008082577228225159,0.001101975070597444,0.001991989325224813,5890,0.00039850530551174926,0.0018836081429148826,0.0011307050916932499
EO,F5,6,Theta,-0.00023916794737541532,0.0006303606904637959,0.0010662515117494332,1520,0.0004153029206843976,0.0008693137679964605,0.0006305704792336477
EO,F6,12,Alpha,9.223196006200155e-06,0.0003693925734157321,0.0004537150522876379,1900,0.00039758960299294215,0.00033806254055216545,0.00039179673832989985
EO,F6,12,Beta High,-0.00015116294485730374,0.000512665712017117,0.0007378475494004641,3420,0.000461381429253462,0.000569648248421178,0.0005419735563119623
EO,F6,12,Beta Low,-0.00014069640652998843,0.0004116668508971438,0.0005193154596490959,1900,0.0004606487188647927,0.0003572425531553117,0.0004393460720424299
EO,F6,12,Beta Medium,-0.00010490072590944871,0.00038422449505506624,0.0005115963716531427,1140,0.00043298697282311097,0.00033004396420168315,0.00039707511851634766
EO,F6,12,Delta,-6.713271580067887e-05,0.0004490317349658891,0.0005826598598580623,1330,0.00048702260591357256,0.0004068196561351299,0.0004591371533780659
EO,F6,12,Gamma,-0.00020167507249626359,0.0005743487997485204,0.0008071513669582589,5890,0.0005396993248914403,0.0006128482162563871,0.0005799611247893286
EO,F6,12,Theta,-2.16497630850232e-05,0.0004369441501483823,0.0005863928155122811,1520,0.00038577325310906887,0.0004938007024142862,0.000466228969555029
EO,F7,5,Alpha,-0.00011293034807322959,0.00044802010832715257,0.000655209759866059,1900,0.0004603654495291677,0.0004343030625471358,0.00046679655628527046
EO,F7,5,Beta High,-0.0003180061909249742,0.0007121931095638864,0.0010052148929148678,3420,0.0004486077555803932,0.001005065725101101,0.0007430046555172748
EO,F7,5,Beta Low,-0.0002900102410428805,0.0006043799719564994,0.0007455527176649123,1900,0.0007042251583192894,0.0004934408759978439,0.0006557078947883341
EO,F7,5,Beta Medium,-0.00025815965362976977,0.0006271241806977412,0.0007437395817865663,1140,0.0006292453503136703,0.0006247673255689311,0.0006821187862969388
EO,F7,5,Delta,-0.0005990542262842197,0.0009197248237160583,0.00280346741243864,1330,0.00040929428782805776,0.0014868698635916145,0.000835493616302519
EO,F7,5,Gamma,-0.00031005496226177534,0.0006705241785827165,0.0009972810420325721,5890,0.0003221377339297869,0.0010576202281970825,0.0006520072688772836
EO,F7,5,Theta,-0.00035335714408533524,0.0007219450700654993,0.0016331426741153761,1520,0.0003946176081722868,0.0010856422499468466,0.0007292762658825988
EO,F8,13,Alpha,0.00010892982139856394,0.0002980499175970325,0.00034806750053730965,1900,0.00034737987260967764,0.0002432388564718711,0.00031497047499241007
EO,F8,13,Beta High,6.21607794952331e-05,0.0003320134610302191,0.00041209787798517745,3420,0.0003413372106879891,0.00032165373918825247,0.00035822292891607725
EO,F8,13,Beta Low,4.713144141996338e-05,0.00023630617104099778,0.0002673562530148694,1900,0.00026516691300477123,0.00020423867997013841,0.00024873306357163467
EO,F8,13,Beta Medium,7.380380021154367e-05,0.00023680589700486888,0.0002783356424767254,1140,0.0002449313983200485,0.0002277775622102249,0.0002417068305455538
EO,F8,13,Delta,3.041119693240324e-05,0.0002235819926417585,0.00032329166354921586,1330,0.00023621597403910874,0.00020954423553359153,0.00023725241993538459
EO,F8,13,Gamma,4.58100787174046e-06,0.00033759808047655705,0.0004191558038892349,5890,0.00041190019155508894,0.00025504017927818827,0.0003709889265519808
EO,F8,13,Theta,3.8122513306986114e-05,0.0003369254236646594,0.00043032092329669457,1520,0.0003413971199094251,0.0003319568722815864,0.00035884015876105473
EO,FC1,17,Alpha,-8.634891543732067e-05,0.00037424164149416116,0.00040644524183018556,1900,0.00039840118897526057,0.00034739769984849507,0.00038915718829853356
EO,FC1,17,Beta High,-6.350398259261187e-05,0.0004446090620405022,0.0005419313104736915,3420,0.00045356967997846814,0.0004346528198872067,0.00045860717554657384
EO,FC1,17,Beta Low,-0.0001374496962354621,0.0004524096374587764,0.0005927899692071575,1900,0.0004880743215173484,0.00041278221072702973,0.00047077511221360315
EO,FC1,17,Beta Medium,-0.00017998579419501202,0.0004645873150864994,0.0006928889616147664,1140,0.0005548564877019701,0.00036428823440264307,0.0004811917424038361
EO,FC1,17,Delta,-8.421222389082797e-05,0.00043359015005253797,0.0005882775280737055,1330,0.00035656932968124047,0.0005191688393539795,0.0004118972325682608
EO,FC1,17,Gamma,1.2215843141467145e-05,0.00029509009505299154,0.0004326105682219623,5890,0.0002857462606331064,0.00030547213329730835,0.0002894365597251457
EO,FC1,17,Theta,-0.00014112955904096427,0.00041469971451442477,0.0005345520615363147,1520,0.0003225827622455668,0.0005170518837020447,0.00044831176854195996
EO,FC2,19,Alpha,-2.468193476771846e-05,0.0003754054048073552,0.0004655737751595025,1900,0.0003841149774604752,0.00036572810185944417,0.00037474925374105514
EO,FC2,19,Beta High,-0.00010758530131434166,0.0005352352841374121,0.001017268907434422,3420,0.0004808343704005984,0.0005956807438449828,0.0005978245393091046
EO,FC2,19,Beta Low,-8.616442814297868e-05,0.0004118967857461685,0.0004731551139319438,1900,0.0004526820696404043,0.00036657980364146204,0.00044801166539921506
EO,FC2,19,Beta Medium,-0.00021668768367427753,0.0005718802591605816,0.0009678192647146176,1140,0.0004669475638244176,0.0006884721428674306,0.000637352083980886
EO,FC2,19,Delta,-8.898281893148549e-05,0.000387763526134344,0.0006210467098326639,1330,0.00030095166587748736,0.0004842211486419624,0.0003760873090529639
EO,FC2,19,Gamma,3.545760036062099e-05,0.00041272092704209147,0.0005514240305797415,5890,0.00044901393226376543,0.000372395365684676,0.0004363110953465344
EO,FC2,19,Theta,-7.390484069802591e-05,0.00039772038718830784,0.0006064311903469018,1520,0.0003321312134650962,0.0004705972468807653,0.00041855977345803665
EO,FC3,16,Alpha,-0.00018967479029289975,0.00047529224660044947,0.0009047999909643075,1900,0.0005005823632103174,0.0004471921170339295,0.00046848180370992904
EO,FC3,16,Beta High,-0.0005436870638066471,0.0008051566937100526,0.00117584803044125,3420,0.0006520095415590537,0.0009753201961000516,0.0008437104374202082
EO,FC3,16,Beta Low,-0.00040553753756507083,0.000696047154715935,0.0010218768014773963,1900,0.0008353272010949663,0.0005412915476281226,0.0007257517858022517
EO,FC3,16,Beta Medium,-0.00032638684629239,0.0006647161522211131,0.0009534097976645175,1140,0.0007961068244114757,0.0005187265164540434,0.0006915819559017138
EO,FC3,16,Delta,-9.398396728439513e-05,0.0005262725730010718,0.0007974504886018032,1330,0.00043050768180360885,0.0006326780076649195,0.0004834686853155236
EO,FC3,16,Gamma,-0.00045772766762158524,0.0008308842362614045,0.001079782542010323,5890,0.0005816342560680948,0.0011078286586984152,0.0008746703800716007
EO,FC3,16,Theta,-0.00021673507870081251,0.0005763945528701821,0.0010531112119303242,1520,0.0005613458669517572,0.0005931153150017653,0.0005946229739190497
EO,FC4,20,Alpha,-7.482099781975361e-05,0.0004470698655459243,0.0007208093307895352,1900,0.0004070405928259416,0.000491546835234794,0.0004200376439933383
EO,FC4,20,Beta High,-0.00043974638895075217,0.0009493270296327541,0.0013972892974369036,3420,0.0009641571394235425,0.0009328491298652114,0.001002898827789413
EO,FC4,20,Beta Low,-0.00023457957452416547,0.0006278619828528788,0.0008128573621331842,1900,0.0006895433622428167,0.0005593271168640589,0.0006830631131974777
EO,FC4,20,Beta Medium,-0.00046675531975617836,0.0008240921571647463,0.001448393093613958,1140,0.0006873166601534353,0.0009760649316217585,0.0009063483166117033
EO,FC4,20,Delta,-0.00029787776034240763,0.0007147457754394851,0.0016353308384216777,1330,0.0005004082411596356,0.0009528985913059845,0.0006612625659653065
EO,FC4,20,Gamma,-0.0005924042666612312,0.001096528812932486,0.0035255285848171908,5890,0.0017026273494827574,0.0004230859945432951,0.001213824793462342
EO,FC4,20,Theta,-9.182142054720133e-05,0.0004997744709093102,0.0006803458315938228,1520,0.0003863556915622315,0.0006257953368505088,0.0005104535616162762
EO,FC5,15,Alpha,-0.00013119411500874258,0.0005085429589757613,0.0007184063561191092,1900,0.0004763250129635324,0.0005443406767671266,0.0005154486365722786
EO,FC5,15,Beta High,-0.0008087658963177472,0.001097061630356396,0.0019184517492020735,3420,0.0004160612425447246,0.0018537287279249196,0.0010385142601715325
EO,FC5,15,Beta Low,-0.0003236422816609683,0.0007272069504889673,0.0009561028493739476,1900,0.0008635874905289292,0.000575673017111232,0.0007901084092830878
EO,FC5,15,Beta Medium,-0.0004091815769991615,0.000762759595571171,0.0008090282692772935,1140,0.0007216411128107374,0.0008084467986383193,0.0007841828779002515
EO,FC5,15,Delta,-0.0006714076582416235,0.0009839033656672041,0.0034517031716789774,1330,0.00033103457712217694,0.0017093131307172346,0.0008760409086409556
EO,FC5,15,Gamma,-0.0007367995368439336,0.0010414553518351452,0.001760107975442133,5890,0.0004903113157847464,0.001653837614113366,0.0008952527568819881
EO,FC5,15,Theta,-0.0003675551679785903,0.0007831430493002414,0.0016769912080477685,1520,0.00037283323196657094,0.001239042846337653,0.0008173854010107152
EO,FC6,21,Alpha,-2.4152741291168567e-05,0.0004111054788987564,0.0005354376193235841,1900,0.0004092913398457844,0.00041312118895761433,0.000425925632085877
EO,FC6,21,Beta High,-0.00016773741380048403,0.000548548176970023,0.0007265408124811142,3420,0.0006171239358697994,0.00047235288930360476,0.0005983464620228528
EO,FC6,21,Beta Low,-9.113299605220151e-05,0.0004238807593597219,0.0005260369062246216,1900,0.00044326863390587844,0.0004023386765306591,0.00045538807814087955
EO,FC6,21,Beta Medium,-9.536309578815599e-06,0.00036143239466471233,0.0004009852618494985,1140,0.0003750765125317549,0.0003462722637013318,0.0003865342652566392
EO,FC6,21,Delta,-0.00013271655745748272,0.0005432148261033931,0.0008685988821544692,1330,0.0005080110643923192,0.0005823301168934752,0.0004957719455533707
EO,FC6,21,Gamma,-0.00017950343163255258,0.000641624765832535,0.0009163989846996416,5890,0.0007237490652195932,0.0005503755442913592,0.000689241947073174
EO,FC6,21,Theta,-0.00011194425025479586,0.0005044693385035566,0.0006950007515213948,1520,0.00039821823745418277,0.0006225261174473053,0.0005188965071375792
EO,FCZ,18,Alpha,-7.800357401953056e-05,0.00038986675445437945,0.0004653495540254043,1900,0.00044528433251908193,0.00032829166771582103,0.0004122800556436987
EO,FCZ,18,Beta High,-0.00018979285401474178,0.0005503557978351153,0.0013113373320778696,3420,0.00044328676283707664,0.0006693213922773805,0.0005932951356325826
EO,FCZ,18,Beta Low,-0.0002987740041299218,0.0004949680789386362,0.0010560700607897893,1900,0.0006538366758411092,0.00031844741571366604,0.0005368462723417554
EO,FCZ,18,Beta Medium,-0.00024192937326868603,0.0005118232216791407,0.0012123429917750635,1140,0.000695783654241549,0.00030742274105424256,0.0005524163899168485
EO,FCZ,18,Delta,-0.00011647138289068094,0.000374769214712356,0.0005365682079591215,1330,0.0003913871095576266,0.00035630488710649985,0.00037331323479857176
EO,FCZ,18,Gamma,2.097333504715927e-05,0.00031277312862026355,0.0005222406071985452,5890,0.00030986927390290995,0.0003159996338617676,0.0003232440349826626
