state,channel,channel_index,frequency_hz,frequency_bin,band,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution
EO,PO8,56,44.5,88,Gamma,-0.0005249236647434849,0.0008374277610037138,0.00124094996404244,190,0.0006342602645758709,0.001063169423701317,0.000840307499655186
EO,F4,11,19.0,37,Beta Medium,-0.00034837575393148386,0.0008369643413120948,0.0017792513323102704,190,0.00044542082390757755,0.0012720126939837807,0.0009497245280429012
EO,O1,58,2.0,3,Delta,-0.00043716805081744795,0.0008363023056001228,0.0016406290227057464,190,0.0006147777376903749,0.0010824407143887316,0.00048342628883207963
EO,FC4,20,2.5,4,Delta,-0.00041238485908694873,0.0008360171938701365,0.0016539778974545012,190,0.0005672090145321404,0.0011346929486901322,0.0007539666635059829
EO,FC4,20,20.0,39,Beta Medium,-0.0004503781101830982,0.0008355499095973117,0.001444312188681392,190,0.0006969188153015725,0.0009895844588148,0.0009164091751808027
EO,FP2,2,34.5,68,Gamma,-0.00046433631934280126,0.0008355147111946942,0.002365092025233013,190,0.0011855003901746009,0.0004466417345503533,0.0007942861932788382
EO,FC4,20,24.0,47,Beta High,-0.00044489738748826086,0.0008346775078423325,0.0010368409185329455,190,0.000764039316195477,0.0009131643874499496,0.0008227598132608557
EO,T7,23,2.0,3,Delta,-0.00056644893309411,0.0008346014638947469,0.0019708296570087303,190,0.00033111528173773193,0.0013940305551803191,0.0007691732909981176
EO,PO6,55,41.5,82,Gamma,-0.00039859823680515926,0.0008345174899664997,0.001065008921596896,190,0.0007008060880627452,0.0009830857143040045,0.0008154519118139021
EO,OZ,59,31.5,62,Gamma,-0.00029048936677986077,0.0008336360181493693,0.002408202055292411,190,0.00031138126926630793,0.001413919072463882,0.000951923434368974
EO,OZ,59,25.0,49,Beta High,-0.0003792625762236292,0.0008331317679161521,0.0021370496001515632,190,0.0002902953239890473,0.0014362833722796021,0.0009557176657329361
EO,P5,42,42.0,83,Gamma,-0.000453229983953087,0.0008328110727114094,0.0015204903750446772,190,0.0005286547650484463,0.0011707625256702574,0.000855913147752935
EO,POZ,53,26.0,51,Beta High,-0.0004504210780291697,0.000832535167052085,0.0014079566131298365,190,0.0006043501236126302,0.0010860741042070347,0.0008690883710712426
EO,P8,49,42.5,84,Gamma,-0.00043506972459741576,0.0008322489453073089,0.002056347761714312,190,0.0003121425375638542,0.0014101449539111474,0.000937244577272764
EO,P3,43,23.0,45,Beta High,-0.000516638110925477,0.0008320250258619222,0.0013704640739394774,190,0.0010448007818376463,0.0005956075192222287,0.0007016770253936162
EO,CP3,34,3.5,6,Delta,-0.00042318467626261275,0.0008315069788343141,0.0018382684563611395,190,0.00040706913850950316,0.001303104579195215,0.0009085642255831953
EO,C5,24,5.0,9,Theta,-0.00039723695475985736,0.0008314554040404726,0.0017547001896809234,190,0.0003624794586425702,0.0013525397878159195,0.0008714148701934459
EO,P7,41,35.0,69,Gamma,-0.00031905967008469396,0.0008312381758292869,0.0012387974117662127,190,0.0008905272793208086,0.0007653613941720406,0.0008322413068490495
EO,FPZ,1,20.5,40,Beta Medium,-0.0005571483369378344,0.0008307765056985263,0.0024059775693467864,190,0.0003492972876847094,0.0013657534146027674,0.000960533881519706
EO,TP7,32,17.0,33,Beta Low,-0.0004681802284721807,0.0008307017717350342,0.0009109211936722594,190,0.0010786481381546303,0.000555205809046594,0.0008937771243429758
EO,POZ,53,27.5,54,Beta High,-0.00024599326483690383,0.0008305986525502105,0.0018338247504375363,190,0.0004977083803657541,0.0012004767327551621,0.000912973811205938
EO,FCZ,18,28.0,55,Beta High,-0.0002461028068864827,0.0008305793884190785,0.002543923559953375,190,0.0003862483093871216,0.001324280587343475,0.0009393296256559843
EO,FPZ,1,34.0,67,Gamma,-0.0005904657515419328,0.0008304760203149883,0.0027022701698229848,190,0.0002506132154848937,0.0014747680256817599,0.0009495804681722084
EO,P3,43,34.5,68,Gamma,-0.0004918910162347624,0.000830295518216819,0.001618721634680695,190,0.00047313011379169844,0.001227145967578064,0.0004904976775798623
EO,PO4,54,44.5,88,Gamma,-0.0005899577373422873,0.0008302532238802928,0.0017229304313897773,190,0.0005258237100548096,0.0011685082392419409,0.0008917247243209492
EO,P7,41,3.5,6,Delta,-0.0004553859426233673,0.0008301963586655709,0.0020973370916500325,190,0.0004245616363550214,0.0012809016056772925,0.0007605093791384196
EO,FCZ,18,27.5,54,Beta High,-0.00029153765693463665,0.000830132507677993,0.0023447470407469235,190,0.00041192519425290716,0.0012948073003725329,0.0009344102877033548
EO,F7,5,21.5,42,Beta High,-0.00035267603681176263,0.000829736084768936,0.001364002014152675,190,0.0005171519607619774,0.0011770517781100008,0.0009071452307089454
EO,PO6,55,38.5,76,Gamma,-0.0003765678645421311,0.000829297301312723,0.0010741933422492554,190,0.0007183389747620613,0.0009525843308134581,0.0008519479184780099
EO,POZ,53,15.5,30,Beta Low,-0.00032781825848358584,0.0008291954684624566,0.0015869694106134746,190,0.0005381802951068995,0.001152545661079742,0.0009281373266092738
EO,P7,41,36.5,72,Gamma,-0.00026692677323999933,0.0008288072217414326,0.001172185893435878,190,0.0008797131628125074,0.0007722450649957939,0.00083532037169556
EO,CP5,33,3.0,5,Delta,-0.00037366665371612695,0.0008287986840352381,0.0017851537005056232,190,0.0004329579838133252,0.001268621684281808,0.0007714116958024693
EO,P3,43,22.0,43,Beta High,-0.00042793311469099647,0.0008286732095711638,0.0012354419821681726,190,0.0010011220413570724,0.0006370633964757097,0.0007318482560194371
EO,FP2,2,22.0,43,Beta High,-0.0004975965797795742,0.0008286682684719479,0.002099157207267409,190,0.0011113192817083116,0.0005146115870982102,0.0008158379435231414
EO,OZ,59,4.0,7,Theta,-0.0005523501028341363,0.0008284788997388149,0.0015759544704183313,190,0.000495030699123014,0.0011989769004230382,0.0007689225911967347
EO,FC3,16,34.5,68,Gamma,-0.00043236059910416224,0.0008284148479123591,0.0010484387448578961,190,0.000592755065963457,0.0010902590500778062,0.0008744571470803857
EO,OZ,59,24.5,48,Beta High,-0.00034400334951729657,0.0008277998426041765,0.002199069424847825,190,0.00032490094163673005,0.0013865763992346725,0.0009440251281106608
EO,P7,41,2.0,3,Delta,-0.000496250575134266,0.000827499315601825,0.001794913251325737,190,0.0004260981722063323,0.0012735005860412614,0.0008256519507409918
EO,T7,23,36.0,71,Gamma,-0.0005484113845330643,0.0008274894509705226,0.0013376756079823064,190,0.0009439071120209085,0.0006981364942478716,0.0007112077193366357
EO,FT7,14,2.5,4,Delta,-0.0005007559430623543,0.0008271407033984185,0.0015989574848437763,190,0.00041295990218483396,0.0012873415936357348,0.0008094389697759396
EO,CP5,33,8.0,15,Alpha,-0.0004981926914715975,0.0008269956060290917,0.0017557195432256348,190,0.0006581710861587084,0.0010145784058850729,0.0008797769483310442
EO,PO6,55,42.5,84,Gamma,-0.0003422194543968738,0.0008269665799903425,0.0010072478421341894,190,0.0007073615630678949,0.0009598610432375066,0.0008560452346094282
EO,FC4,20,38.0,75,Gamma,-0.00033618003575683927,0.0008264141176476195,0.0021200670733011544,190,0.0012181494621836054,0.00039115262371874665,0.000912758430394333
EO,FC4,20,36.0,71,Gamma,-0.0003069270350328067,0.0008259740729212183,0.0022208905534056847,190,0.001252503622963519,0.0003520523506519954,0.0009092096110688853
EO,FC5,15,18.0,35,Beta Medium,-0.0004393443652640652,0.0008244976742076891,0.0009353460699408382,190,0.0008718911356481381,0.0007718382726071902,0.0008314043097952491
EO,PO6,55,32.5,64,Gamma,-0.0003328094523663109,0.0008237638318093983,0.0014013462994487207,190,0.0006784596557099177,0.0009852129163643766,0.0008657069199656542
EO,FC3,16,33.5,66,Gamma,-0.0004653573737126992,0.0008236223046974195,0.0011574637306577577,190,0.0005978193367627276,0.0010745144912915217,0.0008885620348296947
EO,OZ,59,23.5,46,Beta High,-0.00027341464348183285,0.000823455764955949,0.0022774166565649925,190,0.00030847135377821825,0.0013956606662645387,0.0009369777690560709
EO,FT7,14,4.5,8,Theta,-0.0004533672098043395,0.0008229802885526058,0.0013654637637004565,190,0.0004830837105600533,0.0012006431529887754,0.0008290444096579375
EO,F3,7,32.0,63,Gamma,-0.00036894642856133024,0.0008227928371985575,0.0019067215498223143,190,0.000358198335942424,0.0013390089497053725,0.0009277630098338909
EO,CP3,34,4.5,8,Theta,-0.0004783063273359642,0.0008225072661005889,0.0017777533586839174,190,0.0003690240791592737,0.0013263774738131613,0.0008508604584287065
EO,FC3,16,44.0,87,Gamma,-0.0004569736302647907,0.0008224933337642653,0.0009789506153514973,190,0.000565963673243415,0.0011075262898985437,0.00082575679212281
EO,O1,58,27.0,53,Beta High,-0.00032981306780800073,0.0008224037803636778,0.0023290979597322997,190,0.00038582329477317634,0.0013074932087975685,0.0009440578978225358
EO,P6,48,42.5,84,Gamma,-0.000343903816124822,0.0008219066531445617,0.001132785029532137,190,0.000633291234544191,0.0010314793404783069,0.0007930468985324581
EO,P7,41,33.0,65,Gamma,-0.0003245486559547457,0.0008218121182655694,0.0010809598148904106,190,0.0007393721846573985,0.0009134120444968705,0.0008349214881605213
EO,FP2,2,20.5,40,Beta Medium,-0.0005500884681970589,0.0008216857226000517,0.0025533772374073055,190,0.0012083995958800794,0.0003920036411777988,0.0007903597627211399
EO,POZ,53,41.0,81,Gamma,-0.0004693221383376948,0.0008212808150502166,0.001682440203114327,190,0.0004634962621457424,0.001218819207166299,0.0008946809912316805
EO,PO8,56,37.5,74,Gamma,-0.000502295843721566,0.0008205406375366994,0.0012268708306948373,190,0.0006783029216262146,0.0009785825441039045,0.0007569873758046791
EO,FC3,16,40.0,79,Gamma,-0.00045565081965029993,0.000820506324366359,0.0009831106893908156,190,0.0006085482896366599,0.0010560152518438023,0.0008742153254695557
EO,F7,5,25.0,49,Beta High,-0.00036321667794791805,0.0008198437386519752,0.0012953529360144947,190,0.0004822896706309192,0.0011949038142309264,0.0008855765966403927
EC,FT8,22,0.5,0,Delta,0.0008044916056163725,0.0008197001125886331,0.0109394232391769,190,7.973600057749608e-06,0.0017216184598451703,0.0009789314543004355
EO,F2,10,24.0,47,Beta High,-0.0002407881805730036,0.0008193813743792968,0.0010160090683047902,190,0.000552170635160075,0.0011162821957339875,0.000843056475083697
EO,C4,29,29.5,58,Beta High,-0.0002548575400336872,0.0008192105242665872,0.0011987277101147265,190,0.000933440710118657,0.0006922880955420651,0.0008484632603883168
EO,P1,44,4.5,8,Theta,-0.0004304896692462397,0.0008191483069965598,0.0014822436678580948,190,0.00048051406014561015,0.0011954085812753929,0.0009301519008864414
EO,OZ,59,3.0,5,Delta,-0.0005039512633067237,0.0008190866610950461,0.0018607007287311248,190,0.0003945509598110774,0.0012907929958550113,0.0006555891518573565
EO,CP5,33,4.5,8,Theta,-0.0003430327104261286,0.0008190001635930501,0.0009419213638832019,190,0.0005934052787415128,0.0010696611467614246,0.0008444335300233489
EO,FP2,2,23.0,45,Beta High,-0.0004296974586956633,0.0008185519424352407,0.0015401051944339474,190,0.0008546736231255278,0.0007784167416682547,0.0008175509548423577
EO,P7,41,25.5,50,Beta High,-0.0002763297752437288,0.0008181311599361246,0.0011460266420494226,190,0.0007299111015981437,0.0009161534469783256,0.0007959029800371102
EO,P6,48,40.5,80,Gamma,-0.00037309937007720006,0.0008178112669204075,0.0011112559434853233,190,0.000593669484069277,0.0010668576923105525,0.0007730186585121926
EO,P3,43,31.5,62,Gamma,-0.0004050891949047555,0.0008176002828086022,0.0011201582616376952,190,0.0006035046385204172,0.0010554843320176965,0.000633342053242197
EO,P1,44,5.0,9,Theta,-0.00043099131940643786,0.0008172365837947578,0.0017700582539855632,190,0.0003986416199313267,0.0012823420991985703,0.0009282432386229586
EO,PZ,45,15.0,29,Beta Low,-0.00036079698584334867,0.000817146129177063,0.002488958934729255,190,0.0003325595326168335,0.0013555756809106511,0.0008827381825325371
EO,FPZ,1,35.0,69,Gamma,-0.000563769565235063,0.0008163769449026583,0.0025556348994595695,190,0.0002391564559775085,0.0014577330437083804,0.0009217740489078423
EO,C4,29,3.0,5,Delta,-0.0002605784019626943,0.0008147088976424897,0.0017206776284169527,190,0.0004940660171086753,0.0011709787649022833,0.00073079869111117
EO,P2,46,15.5,30,Beta Low,-0.000466160932682512,0.0008144474349023403,0.0014910015747925274,190,0.00043819644038759127,0.0012325040954742838,0.0007394972745069469
EO,T8,31,24.0,47,Beta High,-0.0004863586679773212,0.0008136189998069778,0.0023400636632152617,190,0.00033212793261551307,0.0013486090744641607,0.0009379275501238223
EO,PO6,55,42.0,83,Gamma,-0.00036024912914949577,0.0008133066526923784,0.0011692414713722634,190,0.0006943423951224287,0.0009454891611034335,0.0008287273378111395
EO,F3,7,39.0,77,Gamma,-0.00039371266953630953,0.0008132529591612294,0.0015524811017484383,190,0.0002811216288364072,0.001404509992855476,0.000920641109510189
EO,CP5,33,43.5,86,Gamma,-0.0004679977684519795,0.0008130124899085205,0.0011828127955111334,190,0.0004807358630534595,0.0011822087419696994,0.0007416515119166634
EO,POZ,53,38.0,75,Gamma,-0.00042836439654664056,0.0008126512503305004,0.0014380794011908497,190,0.0005817828955514019,0.0010691716445294986,0.0008952871817514707
EO,PO6,55,35.5,70,Gamma,-0.0003888686983432977,0.0008123153490738238,0.0011621348412185685,190,0.0006498919612135623,0.0009927857800296701,0.000819872276597685
EO,P6,48,38.5,76,Gamma,-0.0003538645863332704,0.0008120033601890127,0.0011337934632764896,190,0.0006232961872137386,0.001021677996828206,0.0007248944773765425
EO,FP2,2,34.0,67,Gamma,-0.00036127360861092995,0.0008117483463401273,0.001998449186220709,190,0.0009849409356888464,0.0006193121359526619,0.0008235027841860884
EO,TP7,32,1.5,2,Delta,-0.00037701309981344553,0.0008113878543867992,0.0019988690622912866,190,0.00026648070351140493,0.0014168402442483483,0.0007636938408245703
EO,F4,11,30.0,59,Gamma,-0.0003042212024829946,0.0008109427372597416,0.0012935320016848847,190,0.0003946472113261294,0.0012734933216304218,0.0009110675749873883
EO,OZ,59,22.0,43,Beta High,-0.00030859902833077865,0.0008109219927318201,0.0018835061110230363,190,0.0003506494630073172,0.0013223359146479344,0.0009231000125378806
EO,PO4,54,34.0,67,Gamma,-0.0004084871410189929,0.0008108111380160166,0.0014110466916459354,190,0.0006521722511615326,0.0009870765678543323,0.0008551759144165062
EO,PO6,55,33.5,66,Gamma,-0.00039170378045606146,0.0008102403488368777,0.0011023127282620796,190,0.0006592515111242015,0.0009780057240731848,0.0008255742988505531
EO,FP1,0,25.0,49,Beta High,-0.0006243851067916878,0.0008096638974680432,0.002310606755045732,190,0.00023985099391095647,0.0014427893458648065,0.0009112677932310218
EO,FT7,14,7.5,14,Theta,-0.0003983204410958894,0.0008087662990419266,0.002764674474429524,190,0.00034050435569493704,0.001329057347205248,0.000785223453745454
EO,F5,6,19.5,38,Beta Medium,-0.0005743682772330451,0.0008087539157916803,0.0016665510295323207,190,0.0005349679719165164,0.0011129605200974181,0.0008902917937438019
EO,C5,24,5.5,10,Theta,-0.0004583649262940522,0.0008086536215458714,0.0017893242635896303,190,0.0002933344952452556,0.0013812304285465557,0.00092850095865164
EO,POZ,53,39.0,77,Gamma,-0.0004305302843683731,0.0008086236546794748,0.0017454870056978062,190,0.0004988178143355898,0.0011528523661726805,0.000882944004074386
EO,FP2,2,22.5,44,Beta High,-0.0004907884236923787,0.0008083885044051469,0.001751393573641966,190,0.001030858910644348,0.0005611991641393678,0.0008097508649862422
EO,F3,7,22.5,44,Beta High,-0.0004824023163002072,0.0008080811296945154,0.0020202139239676106,190,0.0003769884126176779,0.0012870730375576685,0.0009187622181243118
EO,F3,7,25.5,50,Beta High,-0.0005248505535701516,0.0008079033094067851,0.002001778255207527,190,0.00040482255611262524,0.001255770813066963,0.0009087828117676641
EO,C5,24,6.0,11,Theta,-0.0004940815663746282,0.0008078707692710923,0.0017710366067756307,190,0.000292610670021495,0.0013803819906595338,0.0008996310324441401
EO,OZ,59,22.5,44,Beta High,-0.0002797771796733777,0.0008076720102368042,0.002125805052049277,190,0.000332429389022725,0.0013357193671413364,0.0009135729146284982
EO,POZ,53,26.5,52,Beta High,-0.0003967458060885988,0.0008075850789114404,0.0013620944158915856,190,0.0005850643353187057,0.0010548303495700347,0.000866062991972009
EO,P8,49,42.0,83,Gamma,-0.00040383294353647705,0.0008072846637260793,0.001903382906352184,190,0.00032835439908918183,0.001339429402211521,0.0009049271198338137
EO,PO6,55,37.0,73,Gamma,-0.0004006223027730706,0.0008072821112585183,0.0011892368137366805,190,0.0006410103461132208,0.0009920285169755156,0.0008233162082943558
EO,OZ,59,3.5,6,Delta,-0.0004929999214228103,0.0008070410517937185,0.002126699468488735,190,0.00035332517728815056,0.0013111698012443493,0.0006907450125892576
EO,F4,11,20.5,40,Beta Medium,-0.0003912971864050779,0.0008065462253445896,0.0016472310446659188,190,0.00040616880640296035,0.001251410024168622,0.0009066591078422108
EO,POZ,53,38.5,76,Gamma,-0.00038295556593136414,0.0008053077769546172,0.0016254045481546289,190,0.0005368675553689752,0.0011035746898275527,0.0008829923189176494
EO,FPZ,1,34.5,68,Gamma,-0.0005647134312093748,0.0008049617581123225,0.002642904515809632,190,0.00022255625073168477,0.001452078988535253,0.0009169874611372266
EO,P7,41,24.5,48,Beta High,-0.00027129264138562264,0.000804668781923747,0.0011828602501430233,190,0.0008985010866308162,0.0007004106655825591,0.0007656557625189862
EO,F2,10,3.5,6,Delta,-0.0004548797025623314,0.0008045711434581124,0.002107194248217224,190,0.00037732531584875933,0.0012792887296907268,0.0007252620146139826
EO,F4,11,44.5,88,Gamma,-0.0005714031701553495,0.0008043754373072652,0.0019945712910047855,190,0.0002165607977093218,0.0014575028146383132,0.0008784364468554143
EO,F2,10,30.5,60,Gamma,-2.5692568352790037e-05,0.0008043408526322528,0.0010578104659691079,190,0.0007453574324994836,0.0008698779861131076,0.0008747056922387636
EO,PO6,55,29.0,57,Beta High,-0.0003870082517443305,0.0008042072665985496,0.0011884620760631592,190,0.0006807752598501346,0.000941353940763455,0.0007898541449913384
